FECHA;SUB_20001;SUB_20003;SUB_20004;SUB_20005;SUB_20006;SUB_20007;SUB_20008;SUB_20010;SUB_20012;SUB_20013;SUB_20016;SUB_20031;SUB_20032;SUB_20035;SUB_20036;SUB_20038;SUB_20039;SUB_20040;SUB_20042;SUB_20043;SUB_20044;SUB_20045;SUB_20046;SUB_20048;SUB_20049;SUB_20051;SUB_20052;SUB_20054;SUB_20055;SUB_20056;SUB_20057;SUB_20058;SUB_20060;SUB_20065;SUB_20066;SUB_20068;SUB_20070;SUB_20071;SUB_20072;SUB_20081;SUB_20082;SUB_20083;SUB_20091;
2017-08-09;10596.00000;5145.70020;12154.00000;3468.45000;22048.69920;2474.02000;6352.33010;8.94180;14.06060;7.45690;5.44220;6.51850;33.37370;56.87290;125.12070;63.71960;14.72230;45.72000;77.76260;101.32990;101.67250;64.73430;49.21030;107.10470;31.31330;176.82580;24.00100;22.82900;41.26590;15.11660;13.70330;8.65640;18.59920;16.20070;10.83080;8.07480;2474.02000;6352.33010;10596.00000;1.81820;76.17260;3468.45000;31.01260;
2017-08-10;10450.00000;5115.23000;12014.29980;3433.54000;21844.00980;2438.21000;6216.87010;8.77930;13.94850;7.32660;5.31690;6.43470;32.93740;56.73070;124.28980;63.17020;14.26710;45.20090;76.95260;100.13390;100.69630;63.62670;48.71310;105.31070;31.02980;173.99470;23.65060;22.74830;41.35140;14.91150;13.66500;8.55230;18.50150;16.11920;10.76360;7.91350;2438.21000;6216.87010;10450.00000;1.78360;76.13490;3433.54000;30.58010;
2017-08-11;10282.90040;5060.91990;12014.05960;3406.34010;21858.32030;2441.32010;6256.56010;8.53870;13.68540;7.19150;5.19440;6.38510;32.52070;56.66440;124.63190;62.22300;14.06920;44.56380;77.02010;101.13830;100.40340;63.07290;48.38820;105.89250;30.65820;172.89100;23.26700;22.35420;40.60110;14.78750;13.45460;8.68260;18.38920;16.04260;10.27890;7.80530;2441.32010;6256.56010;10282.90040;1.75290;75.94650;3406.34010;29.79210;
2017-08-14;10461.20020;5121.66990;12165.12010;3450.65990;21993.71090;2465.84010;6340.23000;8.76630;13.81700;7.31500;5.31030;6.53940;32.77560;56.99600;125.70720;63.17020;14.50460;45.60680;78.06160;102.42960;101.52600;64.53020;48.82140;106.86220;30.96620;174.85840;23.45170;22.38740;40.70560;15.04030;13.66500;8.86270;18.76030;16.15760;10.36050;7.91060;2465.84010;6340.23000;10461.20020;1.81530;76.48360;3450.65990;30.72910;
2017-08-15;10481.50000;5140.25000;12177.04000;3461.90990;21998.99020;2464.61010;6333.00980;8.70870;13.76340;7.37290;5.32550;6.59370;32.93250;57.09080;125.95150;63.64380;14.42540;45.91350;78.04230;102.42960;101.81890;65.20060;49.18080;106.71680;31.05420;175.62620;23.56530;22.19270;40.59630;14.97350;13.70810;8.94050;19.19000;16.10970;10.22610;7.86910;2464.61010;6333.00980;10481.50000;1.82300;77.04890;3461.90990;30.52250;
2017-08-16;10544.29980;5176.60990;12263.86040;3484.57010;22024.86910;2468.11010;6345.10990;8.70590;13.89000;7.39700;5.35680;6.63850;33.09910;57.34660;126.88020;63.69120;14.42540;46.21080;78.91020;103.43490;102.35580;65.20060;49.42690;108.94710;31.52360;176.44190;23.71690;22.25920;40.88130;14.89720;13.70810;8.99870;19.74180;16.07140;10.60040;7.93190;2468.11010;6345.10990;10544.29980;1.83450;77.81210;3484.57010;31.21920;
2017-08-17;10443.79980;5146.85010;12203.46000;3461.97000;21750.73050;2430.01000;6221.91020;8.58150;13.76820;7.25610;5.22290;6.68040;33.10890;57.25190;126.00040;62.70600;13.96040;45.13960;78.57270;103.43490;101.96530;64.67600;49.30880;108.07440;31.41600;175.24230;23.49430;22.20220;40.61060;14.84950;13.62670;9.00340;19.95670;16.06180;10.67240;7.78890;2430.01000;6221.91020;10443.79980;1.79990;77.98180;3461.97000;31.04140;
2017-08-18;10385.70020;5114.14990;12165.19040;3446.03000;21674.50980;2425.55000;6216.52980;8.52200;13.69520;7.24070;5.21250;6.67660;32.79030;57.14760;125.12070;62.50710;13.95050;45.32360;78.49550;103.24340;100.59860;64.30680;49.10200;107.92890;31.00530;175.33830;23.47060;22.03130;40.50610;14.79700;13.60760;9.02310;20.12270;16.06660;10.66280;7.78600;2425.55000;6216.52980;10385.70020;1.80090;77.51060;3446.03000;31.03180;
2017-08-21;10360.20020;5087.58980;12065.99020;3423.53000;21703.75000;2428.37010;6213.12990;8.47650;13.70000;7.17800;5.16310;6.63470;32.94720;56.95810;123.89880;61.26630;13.61410;44.51660;77.56980;101.80830;100.06170;64.60800;48.99860;107.73500;30.79510;173.99470;23.27170;21.95530;40.62960;14.72070;13.54060;8.81770;19.96640;16.08090;10.84040;7.73390;2428.37010;6213.12990;10360.20020;1.78360;77.17140;3423.53000;30.89250;
2017-08-22;10409.79980;5131.85990;12229.33980;3455.59010;21899.89060;2452.51000;6297.48000;8.51000;13.80720;7.24750;5.20390;6.64900;33.00600;57.64040;124.43640;61.68310;13.59430;44.35620;79.28630;104.20010;101.37960;64.92860;49.42690;109.52890;31.46000;175.53020;23.40430;22.14530;41.23740;14.84470;13.62670;8.85140;20.30330;16.00910;11.09950;7.75900;2452.51000;6297.48000;10409.79980;1.78170;77.49180;3455.59010;31.27210;
2017-08-23;10338.09960;5115.39010;12174.29980;3438.62990;21812.08980;2444.04000;6278.41020;8.43380;13.77800;7.16060;5.15840;6.61090;32.78050;57.58350;123.75210;60.78320;13.65370;44.32790;79.43090;103.38630;101.23320;64.87030;49.14140;108.75320;31.40130;174.28260;23.32380;22.09300;41.47960;14.72070;13.63150;8.78950;20.33750;16.04260;11.08990;7.69520;2444.04000;6278.41020;10338.09960;1.76730;77.07720;3438.62990;31.09430;
2017-08-24;10357.40040;5113.12990;12180.83010;3444.73000;21783.40040;2438.97000;6271.33010;8.44400;13.76820;7.21370;5.19350;6.59660;32.79030;58.41740;124.72960;60.99160;13.65860;44.46000;79.63340;103.05180;100.69630;64.60800;49.24970;108.26830;31.47960;175.38620;23.54160;22.08830;41.26120;14.66820;13.59800;8.84770;20.30820;16.08090;11.21470;7.73190;2438.97000;6271.33010;10357.40040;1.78460;77.49180;3444.73000;30.92130;
2017-08-25;10345.29980;5104.33010;12167.94040;3438.55000;21813.66990;2443.05000;6265.64010;8.46260;13.74880;7.19920;5.19350;6.60990;32.75600;58.91010;124.48530;60.83060;13.64880;44.29010;79.36340;104.29540;100.64740;64.80230;49.15120;107.49260;31.58710;174.85840;23.48010;22.15000;41.14720;14.59670;13.53590;8.86830;20.54750;16.20540;11.20510;7.69140;2443.05000;6265.64010;10345.29980;1.77600;77.35990;3438.55000;30.97900;
2017-08-28;10285.90040;5079.75000;12123.46970;3421.03000;21808.40040;2444.24000;6283.02000;8.38830;13.68050;7.17220;5.17070;6.58130;32.35890;58.65430;124.53410;60.57480;13.56470;44.12490;78.84270;104.24780;100.01290;64.30680;49.11190;107.54100;31.41600;174.04270;23.28120;22.03600;40.96670;14.55850;13.53590;8.89360;20.54260;16.19590;11.16670;7.67110;2444.24000;6283.02000;10285.90040;1.77210;77.10540;3421.03000;30.43600;
2017-08-29;10192.59960;5031.91990;11945.87990;3388.22000;21865.36910;2446.30000;6301.89010;8.33450;13.60260;7.06510;5.09850;6.54230;32.57460;58.29420;123.65440;59.89280;13.16390;43.62940;77.79160;102.52580;99.47600;64.21930;48.85090;105.40770;30.88310;170.87560;22.97330;21.81760;40.79580;14.41060;13.49760;8.82240;20.12270;16.14320;10.93630;7.57450;2446.30000;6301.89010;10192.59960;1.72030;76.71910;3388.22000;29.80650;
2017-08-30;10245.79980;5056.33980;12002.46970;3403.71000;21892.42970;2457.59010;6368.31010;8.36140;13.82180;7.08240;5.13370;6.52320;32.45700;58.36050;123.06790;59.82650;13.30740;43.88900;78.57270;102.42960;100.01290;64.31650;48.82630;105.98950;30.99560;171.30750;22.97330;21.98380;41.06170;14.42500;13.59330;8.89650;20.28870;16.20070;11.44980;7.63920;2457.59010;6368.31010;10245.79980;1.74330;76.08780;3403.71000;30.24860;
2017-08-31;10299.50000;5085.58980;12055.83980;3421.47000;21948.09960;2471.64990;6428.66020;8.41250;14.06060;7.16250;5.18300;6.53470;31.29030;58.01940;122.53030;60.53690;13.32720;44.38920;78.46660;102.86030;100.11050;64.26790;49.23980;106.47440;31.07380;172.50710;23.08700;21.97910;41.26120;14.46310;13.65540;8.90490;20.46450;16.28210;11.49780;7.73680;2471.64990;6428.66020;10299.50000;1.77210;76.94530;3421.47000;30.52250;
2017-09-01;10325.50000;5123.25980;12142.63960;3443.87990;21987.56050;2476.55000;6435.33010;8.40970;14.15800;7.17410;5.20010;6.54330;31.22650;58.55950;123.65440;60.95370;13.39150;44.72900;79.49840;103.67410;100.50100;63.94730;49.28910;107.39560;31.25470;173.65880;23.20070;22.10250;41.60310;14.42020;13.63630;9.03060;20.49870;16.25330;11.66100;7.70490;2476.55000;6435.33010;10325.50000;1.79230;77.93460;3443.87990;30.68100;
2017-09-05;10179.79980;5086.56010;12123.71000;3420.86010;21753.31050;2457.85010;6375.56980;8.26390;14.33340;6.98880;5.07860;6.53560;30.55490;59.14700;126.19590;59.37180;13.07490;43.67190;79.72020;102.76500;99.91530;64.23880;49.21030;108.89860;31.96360;171.64340;22.80280;22.22120;41.68380;14.31050;13.34450;8.94520;20.07870;16.26290;11.70410;7.48760;2457.85010;6375.56980;10179.79980;1.70210;77.20910;3420.86010;30.72430;
2017-09-06;10131.00000;5101.41020;12214.54000;3433.80000;21807.64060;2465.54000;6393.31010;8.23140;14.33340;6.98110;5.03490;6.52420;30.58920;61.02320;128.24870;59.28660;13.27280;43.58690;80.20240;104.05620;100.54980;64.97710;49.52540;109.23800;31.92440;172.21920;22.69390;22.27820;41.81670;14.31050;13.28710;8.81390;20.11780;16.14320;11.62260;7.50980;2465.54000;6393.31010;10131.00000;1.69250;77.62370;3433.80000;30.67620;
2017-09-07;10124.90040;5114.62010;12296.62990;3447.65990;21784.77930;2465.10010;6397.87010;8.28620;14.27490;6.94150;5.01310;6.58130;30.50590;61.50650;128.68850;59.22030;13.11450;43.32270;80.90630;104.63090;101.23320;64.90910;49.66320;109.48050;32.38890;172.89100;22.59450;22.40160;42.10640;14.39630;13.32540;8.97810;20.88440;16.21500;11.68980;7.43730;2465.10010;6397.87010;10124.90040;1.63110;77.19970;3447.65990;30.57530;
2017-09-08;10129.59960;5113.49020;12303.98050;3447.68990;21797.78910;2461.42990;6360.18990;8.31770;14.16770;6.92320;5.07390;6.56230;30.29020;61.43060;129.37280;59.66550;13.19860;43.71910;81.38850;103.96090;100.84270;65.53090;49.66320;108.85020;32.65780;172.89100;22.68920;22.35420;41.77880;14.33910;13.21060;8.98560;20.83560;16.24380;11.59380;7.43540;2461.42990;6360.18990;10129.59960;1.64070;77.46350;3447.68990;30.41680;
2017-09-11;10322.59960;5176.71000;12475.24020;3495.18990;22057.36910;2488.11010;6432.25980;8.47370;14.39670;7.11040;5.24380;6.59940;30.83440;61.26010;130.00820;60.90630;13.56470;44.67710;82.54570;105.54000;103.18560;66.45390;50.00780;111.46840;33.01960;176.53790;23.06330;22.49660;42.13970;14.44880;13.34450;9.04460;21.01630;16.42090;11.78090;7.56480;2488.11010;6432.25980;10322.59960;1.65600;76.70030;3495.18990;30.81560;
2017-09-12;10336.20020;5209.00980;12524.76950;3512.56010;22118.85940;2496.48000;6454.27980;8.45330;14.47470;7.14230;5.29030;6.55850;31.42260;61.83810;132.54970;62.36500;14.04950;45.85220;82.97000;106.49670;104.55230;66.11390;49.58450;112.05020;33.80670;176.01000;23.33800;22.59160;42.27260;14.41540;13.33500;8.85800;20.43030;16.39700;11.79530;7.55420;2496.48000;6454.27980;10336.20020;1.66470;77.30330;3512.56010;30.53690;
2017-09-13;10371.00000;5217.58980;12553.57030;3523.13990;22158.17970;2498.37010;6460.18990;8.47560;14.62570;7.17510;5.31120;6.54330;31.54520;62.22660;133.52720;62.89550;13.99010;45.79560;83.05680;106.73590;103.23440;65.98760;49.78140;113.35930;33.75780;176.72980;23.46590;22.79570;42.49110;14.32000;13.36850;8.72200;20.16170;16.38740;11.58900;7.67690;2498.37010;6460.18990;10371.00000;1.68860;76.98290;3523.13990;30.84440;
2017-09-14;10361.09960;5225.20020;12540.45020;3526.48000;22203.48050;2495.62010;6429.08010;8.43660;14.78160;7.17890;5.37200;6.42900;31.71180;62.37820;133.38060;63.02810;13.89610;46.00790;83.02780;107.02270;104.35700;66.06530;49.61400;113.55330;33.87020;177.54560;23.49430;23.01890;42.70000;14.30090;13.31580;8.63290;19.92250;16.36350;11.51700;7.62380;2495.62010;6429.08010;10361.09960;1.69730;77.32220;3526.48000;30.94530;
2017-09-15;10317.40040;5213.91020;12518.80960;3515.55000;22268.33980;2500.23000;6448.47020;8.44310;14.63550;7.11910;5.30460;6.42800;32.00600;62.77620;133.67380;62.50710;13.66360;45.55490;83.12430;105.49130;103.38080;65.30750;49.85030;112.77750;33.79200;177.49760;23.25270;22.78620;42.66680;14.31520;13.29190;8.58980;19.69790;16.30120;11.37300;7.57640;2500.23000;6448.47020;10317.40040;1.70110;76.67200;3515.55000;30.96940;
2017-09-18;10338.40040;5229.31980;12559.38960;3526.74000;22331.34960;2503.87010;6454.64010;8.50530;14.71340;7.15480;5.34160;6.40990;31.89810;63.01310;134.16260;62.71550;13.70810;45.78140;84.33930;105.73150;103.82010;65.17150;49.98810;113.31080;34.02670;177.73750;23.36170;22.80520;42.68580;14.39160;13.40190;8.63760;19.72230;16.31080;11.48340;7.58990;2503.87010;6454.64010;10338.40040;1.71840;76.81330;3526.74000;31.13270;
2017-09-19;10378.40040;5237.43990;12561.79000;3531.17990;22370.80080;2506.64990;6461.31980;8.53220;14.86930;7.19920;5.38910;6.42900;32.04520;63.02260;134.35810;62.67760;13.65370;45.23400;84.21390;105.15690;104.84520;64.71480;49.84040;112.48660;34.12930;177.49760;23.42320;22.94290;42.90890;14.84000;13.47370;8.63480;19.69300;16.39700;11.56020;7.63540;2506.64990;6461.31980;10378.40040;1.72700;77.50120;3531.17990;30.94050;
2017-09-20;10292.09960;5241.66020;12569.16990;3525.55000;22412.58980;2508.24000;6456.04000;8.48770;14.95210;7.12010;5.34160;6.39370;31.77560;63.08890;133.62490;62.56400;13.42610;45.05460;84.71540;105.10920;105.47970;64.54000;49.49580;112.43810;34.12440;176.72980;23.38060;23.21360;43.37910;14.95920;13.47370;8.87400;20.34730;16.30120;11.65620;7.57600;2508.24000;6456.04000;10292.09960;1.66180;77.54830;3525.55000;29.76330;
2017-09-21;10297.00000;5267.29000;12600.03030;3539.59010;22359.23050;2500.60010;6422.68990;8.42640;14.99600;7.24170;5.40520;6.35470;31.36870;63.36370;134.79790;63.19860;13.78730;46.02680;85.27470;105.63520;106.70000;64.53020;48.76230;113.89270;34.48620;178.02540;23.55110;23.43200;43.57850;14.63480;13.17240;8.62730;19.77600;16.31080;11.48340;7.63540;2500.60010;6422.68990;10297.00000;1.66080;79.02770;3539.59010;30.00830;
2017-09-22;10305.00000;5281.29000;12592.34960;3541.41990;22349.58980;2502.22000;6426.91990;8.40130;15.06910;7.24460;5.44890;6.31180;31.28040;63.10780;134.50470;63.74800;13.75260;46.15890;85.18790;105.34840;107.13930;64.80230;48.37340;113.01990;34.27110;179.17710;23.63630;23.57920;43.62600;14.74930;13.18190;8.73420;19.75650;16.63640;11.44500;7.57890;2502.22000;6426.91990;10305.00000;1.65410;79.26320;3541.41990;30.07560;
2017-09-25;10216.50000;5267.12990;12594.80960;3537.81010;22296.08980;2496.65990;6370.58980;8.36230;15.20060;7.10850;5.38720;6.33280;30.90790;63.20260;134.70020;62.82920;13.52010;45.43690;85.46760;107.07040;107.28570;64.77310;48.64910;113.11690;34.16840;178.21740;23.45640;23.90680;43.92930;14.89240;13.22500;8.67610;18.70660;16.46880;11.24830;7.56390;2496.65990;6370.58980;10216.50000;1.63490;79.75320;3537.81010;29.69600;
2017-09-26;10189.59960;5268.75980;12605.20020;3536.37990;22284.32030;2496.84010;6380.16020;8.33350;15.13730;7.08920;5.37960;6.31750;30.89810;63.24050;137.87710;62.65870;13.48060;45.26700;85.71830;107.54870;108.84760;64.59830;48.72790;113.01990;33.75290;177.97740;23.35220;24.14420;43.56820;15.00210;13.23930;8.73800;18.82380;16.42090;11.31060;7.59330;2496.84010;6380.16020;10189.59960;1.63680;79.67780;3536.37990;29.30200;
2017-09-27;10368.90040;5281.96000;12657.41020;3555.16990;22340.71090;2507.04000;6453.25980;8.58520;15.18110;7.23970;5.56380;6.28610;30.96670;63.32580;137.53500;63.89010;13.84660;45.97020;85.44830;106.97510;108.21310;63.90850;48.89520;114.37750;33.54760;179.12910;23.75470;24.14420;43.42860;14.97830;13.28710;8.78490;18.94590;16.37780;11.30580;7.88960;2507.04000;6453.25980;10368.90040;1.74910;79.65900;3555.16990;29.86420;
2017-09-28;10328.50000;5293.77000;12704.65040;3563.63990;22381.19920;2510.06010;6453.45020;8.52850;15.08370;7.18380;5.59220;6.20040;31.08930;63.15520;135.23780;64.09850;14.21770;46.14010;85.94010;108.02710;108.89640;63.92790;48.76230;114.47450;33.49380;179.32100;23.97260;24.31990;43.52970;14.98310;13.22020;8.77830;18.87750;16.35390;11.54100;7.84840;2510.06010;6453.45020;10328.50000;1.69630;79.16900;3563.63990;30.12360;
2017-09-29;10381.50000;5329.81010;12828.86040;3594.85010;22405.08980;2519.36010;6495.96000;8.53600;15.19090;7.29670;5.60840;6.25940;31.26080;63.93220;134.89570;64.64790;14.47490;46.75360;86.82720;110.32370;110.16550;64.48170;49.26940;115.58960;34.15380;182.29610;24.23780;24.28190;43.75110;15.05940;13.25850;8.98090;18.77010;16.37780;11.70890;7.85230;2519.36010;6495.96000;10381.50000;1.69440;79.15960;3594.85010;30.13330;
2017-10-02;10255.70020;5350.43990;12902.65040;3602.68990;22557.59960;2529.12010;6516.72020;8.40500;15.10320;7.12390;5.51820;6.24420;30.85400;64.07430;134.50470;64.83730;14.33640;47.03670;86.66330;110.32370;100.84270;64.83140;49.89950;116.26840;34.86270;183.54370;24.27570;24.32460;43.54900;15.01170;13.17710;9.08400;19.09240;16.34430;11.63220;7.77190;2529.12010;6516.72020;10255.70020;1.61760;80.20550;3602.68990;30.36870;
2017-10-04;9964.90040;5363.23000;12970.51950;3594.90990;22661.64060;2537.74000;6534.62990;8.13670;14.73290;6.92800;5.31880;5.95560;30.05490;64.85130;137.58380;63.74800;14.19790;46.25800;86.37400;112.57270;102.45340;66.19160;49.65340;117.33510;34.98980;184.40750;24.19990;24.53830;43.67890;14.94490;13.13410;8.83360;18.92150;16.53110;11.52180;7.52470;2537.74000;6534.62990;9964.90040;1.52650;80.09240;3594.90990;28.83110;
2017-10-05;10214.70020;5379.21000;12968.04980;3613.54000;22775.39060;2552.07010;6585.35990;8.37620;14.92780;7.12010;5.47450;6.14130;30.62850;64.85130;138.51250;64.91310;14.54420;46.46570;87.10690;111.56730;102.35580;66.55110;50.00780;115.88060;34.49600;185.46320;24.49830;24.69020;44.03030;14.97350;13.21060;8.92080;18.99470;16.60770;11.58420;7.68560;2552.07010;6585.35990;10214.70020;1.62050;80.73320;3613.54000;29.85460;
2017-10-06;10185.50000;5359.89990;12955.94040;3603.32010;22773.66990;2549.33010;6590.18020;8.35860;14.88390;7.15040;5.48210;6.15280;30.33920;65.09770;139.58770;64.78990;14.56390;46.16370;86.75970;112.14190;101.77010;66.37620;49.33830;115.97750;34.20270;186.03900;24.56930;24.38640;43.85710;14.97350;13.23450;8.81580;18.93120;16.53590;11.51220;7.68950;2549.33010;6590.18020;10185.50000;1.58980;81.27970;3603.32010;29.41250;
2017-10-09;10236.00000;5365.83010;12976.40040;3610.50000;22761.07030;2544.73000;6579.73000;8.43850;14.88390;7.06930;5.48690;6.27940;30.68730;65.02190;139.00120;64.37320;14.22260;45.96070;86.99120;112.18960;102.16060;67.14370;49.30880;116.55940;34.28090;186.13490;24.63090;24.46710;43.84740;14.98310;13.19150;9.08590;19.44880;16.61730;11.49300;7.74930;2544.73000;6579.73000;10236.00000;1.60420;81.08180;3610.50000;29.58070;
2017-10-10;10142.29980;5363.64990;12949.25000;3598.79000;22830.67970;2550.63990;6587.25000;8.36970;14.88880;7.02430;5.32640;6.28040;30.39320;64.41550;138.17030;63.84270;14.15330;45.88990;86.78870;111.95040;101.77010;66.87170;49.27920;116.12300;34.31510;185.70310;24.56460;24.51930;43.85220;14.94970;13.22980;8.99120;19.34140;16.64120;11.34900;7.72680;2550.63990;6587.25000;10142.29980;1.59650;79.83800;3598.79000;29.48940;
2017-10-11;10278.40040;5362.41020;12970.67970;3607.38990;22872.89060;2555.24000;6603.54980;8.56200;15.00570;7.19530;5.36060;6.41850;30.78530;64.51970;139.09900;63.81430;14.16820;45.86160;86.05580;112.09430;101.52600;67.13400;49.61400;116.02600;33.90930;186.51880;24.46040;24.52880;44.14110;14.93540;13.31580;9.24910;20.00550;16.64600;11.67540;7.79050;2555.24000;6603.54980;10278.40040;1.61570;79.54590;3607.38990;29.85940;
2017-10-12;10275.90040;5360.81010;12982.88960;3605.54000;22841.00980;2550.92990;6591.50980;8.51000;14.95700;7.19630;5.34540;6.43850;30.78530;64.44390;140.46750;63.09440;14.01980;45.66810;86.12330;111.75880;101.47720;67.27000;50.49030;115.88060;33.97780;187.67050;24.24730;24.36740;43.96290;14.72070;13.22980;9.34480;20.37660;16.69390;11.64180;7.78760;2550.92990;6591.50980;10275.90040;1.60610;79.33860;3605.54000;29.87380;
2017-10-13;10258.00000;5351.74020;12991.87010;3604.55000;22871.72070;2553.16990;6605.79980;8.54710;15.04960;7.16310;5.28270;6.44990;30.56960;64.34910;140.90730;62.56400;13.84660;44.66290;85.72790;113.05100;101.91650;66.93000;50.95300;116.26840;33.84090;187.67050;23.97260;24.50980;44.07370;14.73980;13.22980;9.36910;20.46940;16.73220;11.83850;7.76800;2553.16990;6605.79980;10258.00000;1.61280;78.77320;3604.55000;29.88820;
2017-10-16;10181.40040;5362.87990;13003.70020;3606.27000;22956.96090;2557.63990;6624.00000;8.39760;14.99600;7.03800;5.28370;6.36230;30.51080;64.79450;140.51640;62.70600;13.96540;44.79980;85.85330;114.43850;102.11180;67.37690;50.95300;115.44420;33.52800;188.00640;24.02470;24.55730;44.37690;14.84000;13.29670;9.32320;20.52800;16.90460;11.89610;7.71110;2557.63990;6624.00000;10181.40040;1.56780;79.65900;3606.27000;30.11880;
2017-10-17;10216.79980;5361.37010;12995.05960;3607.77000;22997.43950;2559.36010;6623.66020;8.33450;14.96190;7.04680;5.34540;6.38130;30.82950;65.11670;139.92980;62.78180;14.09890;44.74320;86.12330;113.48180;101.37960;68.68850;51.06140;114.91090;33.60620;187.43060;23.97260;24.46230;44.18920;14.71590;13.26320;9.41600;20.78190;16.86150;11.80490;7.77190;2559.36010;6623.66020;10216.79980;1.58210;79.04650;3607.77000;30.20530;
2017-10-18;10273.40040;5383.81010;13043.03030;3619.64990;23157.59960;2561.26000;6624.22020;8.32610;14.89370;7.10740;5.39220;6.34900;30.64810;65.68520;141.39610;63.87110;14.22760;45.33780;87.04900;113.76860;101.52600;69.03820;51.44540;114.66840;34.04620;188.05440;23.95840;24.52410;44.09770;14.83520;13.19630;9.34190;20.77700;18.04440;11.82890;7.89650;2561.26000;6624.22020;10273.40040;1.60230;79.63070;3619.64990;31.76700;
2017-10-19;10197.50000;5368.29000;12990.09960;3602.08010;23163.03910;2562.10010;6605.06980;8.19610;14.89370;7.05360;5.32720;6.36610;30.29020;65.32510;139.97870;63.76690;14.02970;45.28120;86.83690;113.57700;101.42840;68.49420;48.44230;113.84420;34.10980;188.05440;23.97730;24.50030;44.13620;14.64440;13.05760;9.37570;20.86980;17.98690;11.69930;7.87780;2562.10010;6605.06980;10197.50000;1.57540;79.39510;3602.08010;32.14660;
2017-10-20;10222.70020;5372.37990;12991.28030;3605.09010;23328.63090;2575.21000;6629.04980;8.23140;14.89850;7.14940;5.35500;6.38130;30.38340;64.77550;138.36580;64.45840;14.24730;45.88990;87.22260;112.85950;102.45340;68.29010;47.05400;112.38960;34.61820;189.06200;24.12890;24.62850;44.24700;14.69680;13.05760;9.41600;20.94790;18.25510;11.90570;7.91410;2575.21000;6629.04980;10222.70020;1.56010;78.97110;3605.09010;32.00250;
2017-10-23;10161.40040;5386.81010;13003.13960;3608.87010;23273.96090;2564.98000;6586.83010;8.20720;14.88390;7.01650;5.29760;6.42900;30.34410;65.15460;139.00120;64.31630;14.08410;45.54540;87.75300;112.18960;103.03920;68.31930;46.86700;112.97140;35.01420;188.29430;23.95360;24.70920;44.38170;14.71120;13.06230;9.40200;20.90880;18.16890;11.93930;7.73360;2564.98000;6586.83010;10161.40040;1.52750;79.51760;3608.87010;31.57000;
2017-10-24;10205.70020;5394.79980;13013.19040;3610.68990;23441.75980;2569.12990;6598.43020;8.19520;15.06420;7.09470;5.37890;6.39470;30.31470;65.76100;142.22700;64.48680;14.50460;46.11650;86.89470;111.23280;102.06300;67.61980;46.65040;112.43810;33.31290;189.06200;24.24730;24.84220;44.62720;14.80660;13.06230;9.40200;20.80140;18.13060;12.09280;7.80620;2569.12990;6598.43020;10205.70020;1.59170;78.78270;3610.68990;31.43070;
2017-10-25;10153.29980;5374.89010;12953.41020;3591.46000;23329.46090;2557.14990;6563.89010;8.21650;14.92780;7.08780;5.38560;6.26510;30.00100;65.61890;141.24950;63.91850;14.38090;45.60680;87.80120;109.51090;104.60110;66.70650;46.50270;111.66230;33.48400;188.53420;24.19040;24.69500;44.18920;14.69680;12.97630;9.18630;20.13730;18.04910;11.90570;7.80030;2557.14990;6563.89010;10153.29980;1.55240;76.71910;3591.46000;31.23360;
2017-10-26;10347.79980;5455.39990;13133.28030;3637.20000;23400.85940;2560.39990;6556.77000;8.17100;15.06910;7.21480;5.55860;6.41850;30.86380;66.28220;142.22700;64.71420;14.24730;45.92300;89.31520;107.59640;105.57730;67.65860;48.09770;114.32900;34.43730;192.27710;24.45560;24.73770;44.83900;14.78750;13.14370;9.35790;20.82090;18.10180;11.67540;7.90340;2560.39990;6556.77000;10347.79980;1.60130;77.26560;3637.20000;31.76700;
2017-10-27;10197.50000;5494.12990;13217.54000;3652.23000;23434.18950;2581.07010;6701.25980;8.07160;15.14700;7.02730;5.44870;6.36230;30.64810;67.38130;148.58080;64.88470;14.00990;45.88990;90.48200;106.87880;106.60230;68.00840;48.43740;116.85030;34.23690;191.50930;24.39410;25.10330;45.50810;14.88290;13.34450;9.44890;20.86000;18.10180;11.44980;7.76900;2581.07010;6701.25980;10197.50000;1.52360;77.52950;3652.23000;31.50750;
2017-10-30;10446.00000;5493.62990;13229.57030;3662.17990;23348.74020;2572.83010;6698.96000;8.26760;15.58060;7.23930;5.57110;6.53280;31.55500;67.55190;152.39300;65.24460;13.80210;45.72950;90.27950;106.87880;106.40710;67.48370;48.18630;118.78970;33.86530;191.31740;24.36090;25.35020;45.98950;14.92100;13.55500;9.50040;20.95770;18.10660;11.62260;7.99950;2572.83010;6698.96000;10446.00000;1.61000;76.90760;3662.17990;32.29080;
2017-11-01;10506.70020;5514.29000;13465.50980;3697.39990;23435.00980;2579.36010;6716.52980;8.39570;15.74140;7.30570;5.57580;6.58520;31.00810;69.17220;159.67550;62.46920;14.01980;45.11600;92.58420;109.36700;107.87140;68.26100;48.82140;121.40790;34.64760;195.06020;24.85820;25.63990;46.48050;14.64440;13.56930;9.74430;21.55830;18.17020;12.14080;7.83570;2579.36010;6716.52980;10506.70020;1.67230;75.88050;3697.39990;33.16530;
